geneName,4cell,4cell,4cell,4cell,4cell,4cell,4cell
gene358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene359,0.000000,4.044968,3.413312,1.145442,0.000000,0.000000,33.962813
gene360,87.735287,86.025557,117.925579,97.382331,93.158154,44.321379,85.993689
gene361,0.000000,0.000000,0.000000,0.000000,0.078361,0.000000,0.000000
gene362,0.000000,0.157938,0.000000,0.000000,0.000000,0.000000,0.000000
gene363,20.622524,11.357129,0.474102,6.909457,8.336955,13.259539,6.205573
gene364,4.829870,16.187978,75.858653,0.972391,4.246194,0.198635,0.000000
gene365,2632.389930,2147.771124,1801.368806,2048.895185,1904.953337,2196.739211,1467.608498
gene366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene367,0.000000,0.000000,0.047533,0.000000,0.000000,0.000000,0.000000
gene368,0.000000,1.339282,0.452872,0.108330,0.000000,30.396620,0.019119
gene369,1.595802,0.000000,0.000000,0.000000,0.000000,4.450251,15.112092
gene370,10.406111,35.584554,19.961789,10.612888,4.962304,0.462479,1.995893
gene371,0.000000,0.120719,0.000000,0.000000,0.000000,0.000000,0.000000
gene372,2.965642,0.551348,0.174469,10.835355,1.344957,8.795842,0.048222
gene373,0.028459,0.000000,0.000000,0.000000,0.000000,0.011997,0.000000
gene374,26.645925,2.900651,0.206854,0.948666,0.096446,1.157991,3.916238
gene375,303.465604,310.227005,470.364750,431.532622,319.898851,416.865483,234.694184
gene376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene377,17.758765,5.234768,0.000000,0.000000,4.645117,0.000000,23.573947
gene378,104.216870,84.666914,56.505146,42.766356,122.472702,50.427700,228.228120
gene379,67.931028,10.973300,12.988016,25.800882,57.304913,30.698857,22.901715
gene380,0.033203,15.797432,0.000000,0.037217,0.000000,0.000000,8.965815
gene381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene383,0.253716,5.488710,0.330829,1.221217,0.154253,0.158744,0.000000
gene384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene386,3.529887,10.208295,0.000000,0.000000,0.000000,0.176607,0.000000
gene387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene388,23.998715,168.039639,48.990768,104.639834,115.264782,75.399297,96.452971
gene389,64.802456,1.873840,1.581366,2.122572,0.000000,30.351992,2.622283
gene390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene393,0.000000,0.191111,0.760261,0.000000,0.000000,0.044218,9.059366
gene394,80.401737,97.545335,217.602018,198.232753,379.477543,521.931894,437.437090
gene395,133.055176,82.783230,114.664183,136.163493,84.594032,50.814011,85.897952
gene396,0.000000,1.975012,0.095234,0.000000,0.000000,0.000000,0.000000
gene397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene398,0.000000,0.079141,2.738070,0.582681,40.915351,0.064089,0.000000
gene399,34.912737,29.051754,12.257538,32.306112,84.136504,45.065659,20.234481
gene400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene401,0.000000,0.000000,3.955665,4.933497,0.029045,0.000000,0.000000
gene402,0.000000,22.911813,11.081022,0.000000,0.023975,13.348253,11.106742
gene403,0.000000,0.368256,4.212382,12.143009,0.128792,0.000000,0.057259
gene404,0.000000,0.220833,22.084008,18.135518,0.086889,0.268272,62.811663
gene405,0.000000,0.000000,0.000000,0.000000,0.000000,0.116559,0.000000
gene406,0.000000,0.000000,0.000000,0.681700,0.000000,0.278499,0.080209
gene407,0.018972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene408,61.222288,37.140159,22.651978,55.814259,36.797375,120.058388,18.868229
gene409,0.543936,10.759614,68.907937,0.000000,0.000000,0.000000,0.000000
gene410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene411,188.111368,60.337436,117.190373,57.176641,267.239132,233.937668,146.818410
gene412,47.037596,30.920248,50.332956,72.736105,34.059937,64.775250,10.151265
gene413,26.503949,6.392739,5.671221,17.576829,14.274598,2.654898,3.326061
gene414,0.000000,0.000000,0.000000,12.020635,0.000000,0.000000,0.000000
gene415,2.448853,43.689076,45.472450,25.268591,61.007029,127.444011,13.216830
gene416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene418,16.169938,4.026351,14.178990,4.452949,49.870311,3.440320,14.596249
gene419,1.937548,2.941690,20.497174,13.947173,1.455040,52.205402,0.235233
gene420,0.000000,0.000000,0.000000,0.000000,0.000000,0.028138,0.048624
gene421,71.770277,22.490935,26.384240,19.507339,4.985531,15.107055,15.867313
gene422,0.000000,0.153514,0.000000,0.000000,0.080534,0.000000,0.035804
gene423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene426,13.773723,35.960751,18.506812,6.034523,15.546225,34.190841,22.272566
gene427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene428,5.713541,0.514606,14.985778,2.294759,11.777421,17.836307,8.866982
gene429,40.653435,9.190153,41.064304,27.200203,84.058310,52.051400,38.504227
gene430,0.000000,0.000000,0.000000,0.635729,0.000000,0.022171,0.478903
gene431,0.355385,0.000000,13.269172,0.000000,0.036394,0.037453,0.000000
gene432,11.048710,10.112419,37.546430,0.000000,33.918812,35.725311,0.000000
gene433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene435,1.837951,23.138241,6.180774,46.762438,23.826104,14.493136,12.860384
gene436,9.125379,35.283155,8.480905,16.851260,7.091345,10.884879,34.006579
gene437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene438,142.536629,127.159613,152.535868,97.914517,135.235706,162.750163,205.146401
gene439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene440,15.990814,115.431026,36.470312,20.228617,18.110156,38.412513,25.242066
gene441,0.000000,0.099778,0.000000,0.005137,0.000000,0.066110,1.694575
gene442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.532752
gene443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene444,19.461845,71.917155,106.235913,115.252238,63.082963,26.266273,32.892895
gene445,18.432102,40.291007,16.275826,6.940084,29.063049,10.379939,4.561373
gene446,0.000000,17.517980,0.000000,0.000000,0.000000,0.000000,0.000000
gene447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene451,392.879070,309.149246,624.370482,766.615338,699.581587,393.823293,1077.179183
gene452,0.000000,0.000000,0.000000,0.044262,0.000000,0.000000,0.000000
gene453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene456,10.634511,1.691135,4.950081,1.212192,4.428934,2.610621,8.356880
gene457,0.000000,0.000000,0.000000,0.025846,0.000000,0.000000,0.095794
gene458,110.201594,152.857263,168.514715,38.609929,57.493107,192.938617,163.379927
gene459,59.041035,22.769297,27.920551,21.010983,21.995698,37.403633,4.866961
gene460,0.785042,0.000000,0.000000,0.000000,0.000000,0.000000,1.090031
gene461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061125
gene463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053067
gene464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene465,214.935686,104.625832,145.240203,79.737948,194.158444,208.291439,264.748122
gene466,0.000000,50.392378,0.083543,0.000000,0.000000,0.000000,0.000000
gene467,0.000000,3.505183,0.000000,0.000000,0.000000,0.000000,0.000000
gene468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.106008
gene469,13.374164,47.627094,27.210805,17.929641,8.267184,4.174539,12.114374
gene470,43.294049,8.506125,2.367941,45.294225,51.477803,42.253479,33.562528
gene471,7.461937,29.050335,42.518541,33.680190,18.899172,63.930731,51.485696
gene472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene475,0.000000,0.000000,0.000000,2.193750,0.040106,14.486993,2.103996
gene476,286.666913,65.250236,181.099032,240.552153,318.396689,167.460093,226.017320
gene477,50.472795,9.679727,14.447169,78.130144,98.865839,47.992850,102.560222
gene478,0.000000,0.000000,0.032356,0.000000,0.000000,0.000000,0.000000
gene479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene481,2.846179,20.742218,5.000899,20.138467,2.331730,0.000000,0.000000
gene482,131.141449,185.837657,113.570498,76.751895,106.481129,90.683558,126.315755
gene483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene485,48.321833,15.411271,7.459678,47.199100,0.045764,0.423880,13.631724
gene486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene487,25.420761,24.905029,22.942823,19.194424,6.037066,43.143997,19.288000
gene488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene489,0.000000,0.568079,1.533980,20.204894,15.824623,0.552047,0.000000
gene490,4.619913,15.338951,4.073484,3.724534,0.068816,8.994050,0.232518
gene491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene496,4.298949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene498,34.046961,29.873888,37.842114,20.683325,33.386580,30.390290,25.975606
gene499,12.022137,6.996650,39.288753,2.025323,36.215246,3.021877,0.108789
gene500,0.000000,0.216695,0.000000,0.000000,0.000000,0.087741,35.099960
gene501,0.000000,1.448699,0.000000,0.000000,0.000000,0.000000,0.000000
gene502,26.204010,26.341096,34.440557,11.136104,14.609692,23.551768,32.832633
gene503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene505,0.000000,0.000000,0.000000,0.000000,0.000000,0.450584,0.000000
gene506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.033270
gene508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene509,1.363087,8.514705,0.000000,0.000000,0.159530,26.760453,22.624988
gene510,0.000000,0.000000,18.619530,52.258983,0.000000,23.066887,1.066685
gene511,52.955363,35.004532,30.129048,51.049269,88.144557,37.276540,118.053457
gene512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene515,0.000000,0.000000,0.000000,0.364920,0.000000,0.000000,0.000000
gene516,0.000000,0.000000,0.107886,11.585445,0.684124,0.041414,0.000000
gene517,35.462945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene518,75.567499,26.764890,31.688271,25.355967,13.147456,60.361176,31.041845
gene519,6.173268,0.451900,0.000000,0.028437,0.000000,0.731911,0.491853
gene520,0.000000,53.686562,0.000000,0.000000,0.000000,0.061092,2.744774
gene521,5.446080,0.000000,3.004920,1.018181,17.601883,2.715763,28.205868
gene522,8.482534,13.583608,0.000000,0.000000,0.000000,0.000000,0.078548
gene523,0.261886,0.454412,0.536839,0.102944,0.000000,1.103982,0.508720
gene524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene525,4.837618,20.631860,20.838377,0.214687,8.053879,3.333004,2.690207
gene526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene528,62.546529,36.979450,22.565033,91.932926,35.582589,48.694755,56.923356
gene529,80.541599,29.456280,56.397455,66.135108,120.912299,40.742802,155.617193
gene530,2.074440,4.830933,0.671430,44.991979,23.067028,8.698802,32.489292
gene531,32.265323,27.413850,69.241216,33.808574,112.122223,57.253836,259.487470
gene532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene534,0.000000,0.613070,0.000000,6.394542,0.000000,0.000000,0.035747
gene535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene536,0.000000,0.000000,0.000000,0.018662,0.000000,0.026685,0.000000
gene537,0.000000,3.678282,7.693679,0.000000,0.000000,0.000000,0.082138
gene538,0.082304,0.000000,0.000000,0.412498,0.000000,0.034695,0.000000
gene539,0.000000,0.000000,5.210788,0.000000,0.000000,0.000000,0.000000
gene540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene541,18.533436,9.546081,9.426508,1.955529,45.763616,16.009374,17.716786
gene542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene543,1.697814,24.621926,20.041771,10.306977,3.134493,14.435273,9.859386
gene544,68.243661,124.376721,45.297278,91.135566,27.863035,34.977473,53.889218
gene545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene548,0.000000,0.000000,0.000000,0.000000,2.613486,0.000000,0.000000
gene549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene550,52.412470,71.354059,94.873808,46.864350,62.755066,124.068246,259.280961
gene551,40.687433,23.557291,0.911864,0.489606,0.000000,15.401655,28.277962
gene552,18.970873,22.696297,16.955645,4.512851,17.651766,0.000000,10.014450
gene553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene556,0.000000,28.487227,15.269577,0.000000,1.817643,0.000000,0.000000
gene557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene559,0.512789,0.444890,0.000000,4.837732,12.252984,41.864342,0.249029
gene560,18.643425,16.946393,41.323266,45.727190,27.472452,47.498907,29.717465
gene561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene563,0.064245,0.000000,0.000000,0.000000,0.052632,0.000000,0.000000
gene564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene565,0.000000,27.929867,0.000000,0.275899,2.512999,0.000000,0.000000
gene566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene567,0.000000,0.214386,17.065602,0.000000,0.000000,0.000000,0.000000
gene568,48.786081,1.864592,111.901625,14.868748,51.940746,42.339650,110.059531
gene569,0.000000,0.039326,0.000000,0.000000,0.185675,18.534851,12.409792
gene570,8.132873,24.095529,30.140232,28.953107,10.072290,8.288248,11.892996
gene571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene572,7.719612,5.165784,5.328433,0.487628,7.904438,9.064967,0.200809
gene573,0.038890,0.997146,0.046746,0.000000,0.000000,6.360864,0.000000
gene574,84.210352,129.072510,46.936953,49.156797,79.261010,59.874952,117.847458
gene575,97.964197,118.613164,80.150767,37.491875,68.635545,95.163520,98.270240
gene576,0.269275,0.000000,0.000000,0.476322,0.000000,0.000000,0.000000
gene577,101.176147,101.623924,73.227965,110.906577,136.817112,60.006836,46.869918
gene578,102.772696,99.741713,113.309635,59.391934,219.020091,106.569557,149.397592
gene579,19.685951,10.139111,0.091506,33.901245,15.317025,0.614714,0.265561
gene580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene581,0.163617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene583,0.000000,0.000000,0.000000,0.000000,0.032229,0.000000,0.000000
gene584,0.000000,0.000000,0.000000,0.068858,0.000000,0.000000,0.000000
gene585,0.000000,0.000000,0.000000,0.000000,0.050176,0.000000,0.000000
gene586,0.000000,0.000000,1.751093,2.052245,0.000000,0.000000,0.000000
gene587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene588,145.822141,141.057658,191.082555,170.609494,43.001913,98.164268,133.901064
gene589,0.000000,0.000000,0.000000,0.721661,1.002693,0.000000,0.000000
gene590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene591,0.000000,0.100725,0.000000,3.365726,0.475568,0.000000,0.000000
gene592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene595,49.940570,77.038638,53.427666,70.173796,56.614035,45.950725,53.966478
gene596,160.891179,111.410367,108.915144,138.126122,151.870526,25.136008,191.886975
gene597,24.441605,28.281691,21.724474,15.890697,67.058605,14.896071,10.103114
gene598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene599,6.725998,0.085745,10.853229,3.642135,3.980888,21.078979,0.000000
gene600,0.072674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene601,0.184929,0.096228,0.000000,0.000000,0.000000,0.000000,0.013471
gene602,0.000000,0.000000,0.000000,0.178621,0.000000,0.000000,0.000000
gene603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene604,7.955334,0.000000,0.231423,1.335774,27.882397,0.310928,14.583687
gene605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene606,1.328003,0.242560,2.906487,0.000000,0.000000,1.748214,2.325126
gene607,0.000000,0.574811,0.080842,0.000000,0.000000,0.000000,0.000000
gene608,0.000000,1.058032,0.000000,0.000000,45.315723,3.182481,0.000000
gene609,62.670924,70.617320,35.301726,111.941969,59.294408,36.053817,23.452256
gene610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene611,14.352596,7.570538,33.167770,25.435775,20.537204,43.008901,34.590474
gene612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
